,Name,Type,Episodes,Producers,Licensors,Studios,Source,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Unknown,Vampire,Yaoi,Yuri,Year,Seconds
9010,Yousei Tin Tin,ONA,20,Anime Beans,Unknown,Unknown,Original,PG-13 - Teens 13 or older,13030.0,16263,125,0,10,25,6,36,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,300.0
9011,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",TV,12,"Genco, Magic Capsule, Warner Bros. Japan, KlockWorx, Showgate, Bandai Namco Games",Sentai Filmworks,A-1 Pictures,Light novel,R - 17+ (violence & profanity),933.0,177,601037,5306,27933,441412,11391,17137,103164,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1380.0
9012,Hitotsu no Doa,Music,1,NHK,Unknown,Unknown,Original,G - All Ages,14459.0,17225,64,0,1,55,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,120.0
9013,Yuki no Joou,Movie,1,Gakken,Unknown,Unknown,Book,G - All Ages,13049.0,14581,220,0,15,70,2,35,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1140.0
9014,Drive Car,Music,1,Unknown,Unknown,Unknown,Music,G - All Ages,10146.0,15041,191,0,4,149,3,11,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,180.0
9015,Tetsujin 28-gou: Tanjou-hen,Special,1,Unknown,Unknown,Eiken,Unknown,G - All Ages,12456.0,13320,320,1,12,109,9,78,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1964,1500.0
9016,The TV Show,Music,1,Unknown,Unknown,Unknown,Original,G - All Ages,3791.0,7569,3318,3,31,2886,8,25,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,180.0
9017,Tanaka-kun wa Itsumo Kedaruge Specials,Special,7,Unknown,Sentai Filmworks,SILVER LINK.,Web manga,PG-13 - Teens 13 or older,1869.0,3398,23074,23,1185,12611,639,267,8372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,240.0
9018,Bleach KaraBuri!: Gotei Juusan Yatai Daisakusen!,OVA,1,Unknown,Unknown,Studio Pierrot,Manga,PG-13 - Teens 13 or older,5847.0,4554,11948,29,372,6916,209,194,4257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,720.0
9019,Hana to Shounen,OVA,1,Shinano Kikaku,Unknown,Unknown,Unknown,G - All Ages,14247.0,15616,157,0,9,59,5,26,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1500.0
9020,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,Movie,1,Unknown,Unknown,J.C.Staff,Game,G - All Ages,8000.0,10227,1106,3,26,669,20,32,359,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,600.0
9021,Hong Mao Lan Tu: Maoyan Kan Yuzhou,TV,97,Unknown,Unknown,Unknown,Unknown,G - All Ages,14481.0,17162,69,0,2,22,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,300.0
9022,Mobile Suit Gundam I,Movie,1,Sotsu,"Nozomi Entertainment, Bandai Entertainment",Sunrise,Original,PG-13 - Teens 13 or older,2339.0,3198,26307,37,384,20059,224,180,5460,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1981,8400.0
9023,Children,ONA,1,Unknown,Unknown,Unknown,Original,PG-13 - Teens 13 or older,7975.0,9938,1275,3,17,999,4,16,239,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,240.0
9024,Annie,Music,1,Unknown,Unknown,Unknown,Music,G - All Ages,13297.0,15400,173,0,2,135,1,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,180.0
9025,Fate/Extra: Last Encore - Illustrias Tendousetsu,TV,3,Unknown,Unknown,Shaft,Game,R - 17+ (violence & profanity),5667.0,2360,46351,42,1427,31001,578,483,12862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1920.0
9026,Kemono Friends,TV,12,"TV Tokyo, Victor Entertainment, AT-X, KlockWorx, flying DOG, Bushiroad, Age Global Networks, famima.com, Docomo Anime Store, Just Production","Discotek Media, Crunchyroll",Yaoyorozu,Game,PG - Children,1348.0,1842,67918,1025,4319,31787,2353,4100,25359,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1440.0
9027,Mahou Shoujo Lyrical Nanoha Picture Drama,Special,1,Unknown,Unknown,Unknown,Original,PG-13 - Teens 13 or older,8559.0,10708,893,1,50,276,24,33,510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,420.0
9028,Shinkansen Henkei Robo Shinkalion: Mirai kara Kita Shinsoku no ALFA-X,Movie,1,Unknown,Unknown,OLM,Other,PG - Children,5392.0,11076,768,1,16,156,7,25,564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,4680.0
9029,Baby Steps,TV,25,NHK,Unknown,Studio Pierrot,Manga,PG-13 - Teens 13 or older,736.0,1207,122031,801,6564,77227,4546,4969,28725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2014,1440.0
9030,H2O: Footprints in the Sand,TV,12,"NTT Docomo, Studio Jack",Kadokawa Pictures USA,Zexcs,Visual novel,PG-13 - Teens 13 or older,3397.0,1572,85935,421,2774,55824,2468,3947,20922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1440.0
9031,Yuri Kuma Arashi,TV,12,"Frontier Works, Media Factory, Mainichi Broadcasting System, Movic, Gentosha Comics",Funimation,SILVER LINK.,Original,R - 17+ (violence & profanity),3321.0,1594,84385,703,5207,32697,4039,7792,34650,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,1440.0
9032,Ginga Tetsudou 999: Eternal Fantasy,Movie,1,Unknown,Discotek Media,Toei Animation,Manga,PG-13 - Teens 13 or older,5250.0,7363,3599,4,102,1801,82,61,1553,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1998,3240.0
9033,Tonari no 801-chan R,OVA,1,Unknown,Unknown,A-1 Pictures,4-koma manga,G - All Ages,8889.0,8040,2749,0,59,1771,15,40,864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,60.0
9034,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,Special,1,Nintendo of America,The Pokemon Company International,OLM,Game,PG - Children,5900.0,4467,12575,4,103,10417,103,111,1841,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1200.0
9035,Suzumiya Haruhi no Yuuutsu (2009),TV,14,Kadokawa Shoten,"Funimation, Bandai Entertainment",Kyoto Animation,Light novel,PG-13 - Teens 13 or older,2634.0,307,429192,2134,14002,314273,9794,9027,82096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009,1440.0
9036,Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,Special,1,Unknown,Unknown,TMS Entertainment,Unknown,PG-13 - Teens 13 or older,4120.0,6902,4247,0,96,2405,72,74,1600,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5400.0
9037,Sore Ike! Anpanman: Minna de Teasobi - Anpanman to Itazura Obake,Movie,1,Unknown,Unknown,Unknown,Unknown,PG - Children,12176.0,14508,222,0,9,78,6,54,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1260.0
9038,Bleach: Gotei 13 Omake,Special,1,Unknown,Unknown,Unknown,Manga,PG-13 - Teens 13 or older,6153.0,6047,5941,13,151,3646,105,70,1969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,180.0
9039,Mobile Suit Gundam UC: A Phantom World,Special,1,Unknown,Unknown,Unknown,Light novel,PG - Children,8565.0,9703,1422,1,58,642,22,39,661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,180.0
9040,White Album,TV,13,Unknown,Unknown,Seven Arcs,Visual novel,PG-13 - Teens 13 or older,5650.0,1465,94919,179,4836,36636,3472,5729,44246,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1500.0
9041,Katsudou Shashin,Movie,1,Unknown,Unknown,Unknown,Original,G - All Ages,9747.0,6553,4862,15,16,4609,14,38,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,3.0
9042,Gintama: Monster Strike-hen,ONA,2,"Sunrise, XFLAG",Unknown,Bandai Namco Pictures,Manga,PG-13 - Teens 13 or older,2123.0,5074,9260,16,595,3399,173,108,4985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,660.0
9043,Kogane no Hana,Movie,1,Unknown,Unknown,Unknown,Original,G - All Ages,10600.0,11420,670,0,24,471,8,53,114,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,960.0
9044,Hashire John,OVA,1,Unknown,Unknown,Unknown,Original,G - All Ages,14305.0,17011,82,0,5,16,3,26,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1440.0
9045,Hamster Sam,TV,4,NHK,Unknown,Unknown,Unknown,PG - Children,14255.0,15855,146,0,7,46,5,50,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,300.0
9046,First Squad,Music,1,Unknown,Unknown,Studio 4°C,Original,PG-13 - Teens 13 or older,8755.0,5844,6487,5,101,5076,35,69,1206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,180.0
9047,Idol Project,OVA,4,KSS,Media Blasters,Studio OX,Unknown,PG-13 - Teens 13 or older,9170.0,9286,1682,3,71,744,47,101,719,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1800.0
9048,Zettai Zetsumei Dangerous Jiisan (2004),TV,51,Shogakukan,VIZ Media,Studio Hibari,Manga,PG - Children,13087.0,13390,308,0,14,90,13,61,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,300.0
9049,Mahoutsukai ni Taisetsu na Koto,TV,12,"Rondo Robe, Pioneer LDC, Daiei","Sentai Filmworks, Geneon Entertainment USA",J.C.Staff,Manga,PG-13 - Teens 13 or older,4700.0,3479,22151,38,945,7762,953,1008,11483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2003,1440.0
9050,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,Movie,1,Unknown,Unknown,Toei Animation,Unknown,G - All Ages,14080.0,11776,575,0,22,185,14,56,298,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1986,2880.0
9051,Jungle Dance,Music,1,NHK,Unknown,Unknown,Original,G - All Ages,14727.0,17228,65,0,1,52,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,120.0
9052,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,Movie,1,Unknown,Unknown,Toei Animation,Manga,PG-13 - Teens 13 or older,7517.0,10362,1042,1,26,529,21,47,419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1993,2520.0
9053,Märchen Mädchen Specials,Special,2,Unknown,Unknown,Hoods Entertainment,Light novel,PG-13 - Teens 13 or older,8194.0,6439,5058,2,101,2922,60,61,1914,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1380.0
9054,Fujilog 2nd Season,TV,13,Unknown,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,13989.0,13365,312,1,26,96,12,50,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,240.0
9055,Byston Well Monogatari: Garzey no Tsubasa,OVA,3,"BMG Japan, Sanctuary",Central Park Media,J.C.Staff,Original,PG-13 - Teens 13 or older,10996.0,4382,13254,83,416,5724,416,655,6043,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1800.0
9056,Jitensha ni Notte.,Music,1,NHK,Unknown,Unknown,Other,G - All Ages,14704.0,16462,116,0,7,62,1,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,360.0
9057,Houkago no Shokuinshitsu,OVA,2,"Daiei, SIDO LIMITED",Unknown,Unknown,Manga,R+ - Mild Nudity,10392.0,5802,6568,7,155,4608,84,220,1501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,1680.0
9058,Okaachan Gomen ne,Movie,1,Unknown,Unknown,Unknown,Unknown,G - All Ages,11315.0,16365,122,0,5,32,2,42,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1560.0
9059,Denwa Kakumei Naisen,Music,1,Unknown,Unknown,Unknown,Original,G - All Ages,13799.0,16708,104,0,2,81,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,240.0
9060,Dual! Parallel Lun-Lun Monogatari,TV,13,Pioneer LDC,Geneon Entertainment USA,AIC,Original,PG-13 - Teens 13 or older,3196.0,4146,15242,66,432,10048,439,504,3819,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,1500.0
9061,Shoujo Koakuma Kei,OVA,1,NuTech Digital,Unknown,Unknown,Unknown,Rx - Hentai,Unknown,9925,1264,3,104,627,61,77,395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1800.0
9062,Sanjougattai Transformers Go!,OVA,10,Unknown,Unknown,Tatsunoko Production,Unknown,PG - Children,10258.0,11603,617,0,47,245,32,64,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,780.0
9063,Bannou Yasai Ninninman,Movie,1,Unknown,Unknown,P.A. Works,Original,PG - Children,8177.0,6624,4730,0,68,3707,35,68,852,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,1440.0
9064,Watashi ga Toriko ni Natte Yaru,OVA,2,Queen Bee,Unknown,Unknown,Manga,Rx - Hentai,Unknown,5504,7503,70,683,4885,302,272,1361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1800.0
9065,Love Live! Kouhaku Special Anime,Special,1,Unknown,Unknown,Sunrise,Original,PG - Children,6614.0,6930,4217,7,91,2440,73,91,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,30.0
9066,Kiddy Grade: Maelstrom,Movie,1,gimik,Unknown,"Gonzo, Asread",Original,Unknown,3157.0,7025,4085,5,110,1870,93,92,1920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007,5700.0
9067,Soukou Kyojin Z-Knight,OVA,1,Unknown,Unknown,Sunrise,Unknown,PG - Children,12192.0,13926,262,0,14,102,4,37,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,540.0
9068,Kakushi Dere,OVA,3,Pashmina,Unknown,Unknown,Manga,Rx - Hentai,Unknown,4987,9585,42,1093,4854,559,407,2672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1380.0
9069,Mr. Bond,Special,1,NHK,Unknown,Unknown,Novel,G - All Ages,15685.0,17070,78,0,4,24,1,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,300.0
9070,PikkaPika Summer,TV,31,Unknown,Unknown,Unknown,Original,Unknown,11532.0,14902,199,1,15,36,5,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,300.0
9071,Sidonia no Kishi: Ai Tsumugu Hoshi,Movie,1,"Kodansha, King Records",Unknown,Polygon Pictures,Manga,R - 17+ (violence & profanity),Unknown,4133,15483,42,0,1,0,0,15482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,
9072,Crayon Shin-chan Movie 26: Bakumori! Kung Fu Boys - Ramen Tairan,Movie,1,"TV Asahi, Asatsu DK",Unknown,Shin-Ei Animation,Manga,G - All Ages,5192.0,9896,1292,2,42,550,22,60,618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6300.0
9073,Oni Chichi: Rebuild,OVA,3,Unknown,Unknown,PoRO,Visual novel,Rx - Hentai,Unknown,3508,21731,120,2377,14236,724,531,3863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1800.0
9074,Trigun,TV,26,Victor Entertainment,"Funimation, Geneon Entertainment USA",Madhouse,Manga,PG-13 - Teens 13 or older,266.0,201,558913,12944,29113,343492,25465,13925,146918,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,1440.0
9075,Shinmai Maou no Testament Specials,Special,6,Unknown,Funimation,Production IMS,Light novel,R+ - Mild Nudity,4643.0,2818,32984,29,1193,22522,556,472,8241,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,180.0
9076,Infinite Dendrogram,TV,13,"AT-X, Nippon Columbia, KlockWorx, Hobby Japan, Studio Mausu, Hakuhodo DY Music & Pictures, BS11, Anima&Co.",Funimation,NAZ,Light novel,PG-13 - Teens 13 or older,7619.0,1277,113280,205,15817,53418,3636,13745,26664,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1380.0
9077,Koukaku Kidoutai Arise [.jp],Special,1,Unknown,Unknown,Production I.G,Unknown,R - 17+ (violence & profanity),6654.0,6894,4257,11,123,1933,83,86,2032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,180.0
9078,Ikebukuro West Gate Park,TV,12,Unknown,Funimation,Doga Kobo,Novel,PG-13 - Teens 13 or older,4309.0,1856,66395,228,11081,18894,2108,6603,27709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1380.0
9079,Garo: Honoo no Kokuin - Yurugaro,Special,23,Pony Canyon,Unknown,DLE,Original,PG - Children,9599.0,9495,1537,0,81,434,45,103,874,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,60.0
9080,Kowarekake no Orgel Special,Special,1,Unknown,Unknown,ElectromagneticWave,Original,G - All Ages,4001.0,5041,9329,2,121,7337,89,48,1734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,480.0
9081,Tetsuwan Birdy,OVA,4,Bandai Visual,Central Park Media,Madhouse,Manga,PG-13 - Teens 13 or older,3151.0,3282,24973,64,906,11635,593,411,11428,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,1980.0
9082,Overflow,TV,8,"Studio Mausu, Suiseisha",Unknown,Studio Hokiboshi,Manga,R+ - Mild Nudity,4640.0,2034,59322,481,5093,32931,1039,2466,17793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,420.0
9083,Ikkyuu-san (1978),TV,26,Unknown,Unknown,Nippon Animation,Unknown,PG-13 - Teens 13 or older,14579.0,12383,452,1,24,118,21,79,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1978,1440.0
9084,Ie Naki Ko,TV,51,Unknown,Unknown,"Madhouse, TMS Entertainment",Novel,G - All Ages,840.0,4827,10480,168,426,4144,445,367,5098,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1977,1440.0
